{0} {1} added,تمت إضافة {0} {1}
{0} {1} already exists,{0} {1} موجود بالفعل
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} لا يمكن أن يكون {{}}. يجب أن تكون واحدة من ""{3}"""
{0} {1} cannot be a leaf node as it has children,{0} {1} لا يمكن أن يكون تفريعة لأن لديه تفريعات أخرى
"{0} {1} does not exist, select a new target to merge",{0} {1} غير موجود ، حدد هدفا جديدا لدمج
{0} {1} not found,{0} {1} غير موجود
{0} {1} to {2},{0} {1} الى {2}
"{0}, Row {1}",{0}، الصف {1}
"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}",{0}: '{1}' ({3}) سيتم اقتطاعه، حيث أن الحد الأقصى المسموح به هو {2}
{0}: Cannot set Amend without Cancel,{0}: لا يمكن تعيين تحرير بدون إلغاء
{0}: Cannot set Assign Amend if not Submittable,{0}: لا يمكن تعيين تحرير إذا لم يتم إرساله
{0}: Cannot set Assign Submit if not Submittable,{0} : لا يمكن تحديد تعيين بالتأكيد إذا لم يكن قابل للتأكيد
{0}: Cannot set Cancel without Submit,{0}: لا يمكن تعيين إلغاء بدون إرسال
{0}: Cannot set Import without Create,{0} : لا يمكن تحديد استيراد دون إنشاء
"{0}: Cannot set Submit, Cancel, Amend without Write",{0} : لا يمكن تحديد تأكيد ، الغاء ، تحرير دون كتابة
{0}: Cannot set import as {1} is not importable,{0}: لا يمكن تعيين استيراد كما {1} غير قابل للاستيراد
{0}: No basic permissions set,{0} : لم يتم تحديد صلاحيات أساسية
"{0}: Only one rule allowed with the same Role, Level and {1}",{0} قاعدة واحدة فقط سمح لها نفس الدور الوظيفي، المستوى و{1}
{0}: Permission at level 0 must be set before higher levels are set,{0} : صلاحيات على مستوى 0 يجب تحديده قبل أن يتم تحديد صلاحيات أعلى
{0}: {1} in {2},{0}: {1} في {2}
{0}: {1} is set to state {2},{0}: تم تعيين {1} على الحالة {2}
{app_title},{ app_title }
{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} غير صحيح كأسم حقل. يجب أن يكون {{field_name}}.
Communication Link,حلقة اتصال
Force User to Reset Password,إجبار الموظف على إعادة تعيين كلمة المرور
In Days,في الايام
Last Password Reset Date,تاريخ إعادة تعيين كلمة المرور الأخيرة
The password of your account has expired.,انتهت صلاحية كلمة المرور الخاصة بحسابك.
Workflow State transition not allowed from {0} to {1},انتقال حالة سير العمل غير مسموح به من {0} إلى {1}
{0} must be after {1},{0} يجب أن يكون بعد {1}
{0}: Field '{1}' cannot be set as Unique as it has non-unique values,{0}: لا يمكن تعيين الحقل '{1}' على أنه فريد لأنه يحتوي على قيم غير فريدة
{0}: Field {1} in row {2} cannot be hidden and mandatory without default,{0}: لا يمكن إخفاء الحقل {1} في الصف {2} ويكون إلزاميًا بدون افتراضي
{0}: Field {1} of type {2} cannot be mandatory,{0}: الحقل {1} من النوع {2} لا يمكن أن يكون إلزاميًا
{0}: Fieldname {1} appears multiple times in rows {2},{0}: اسم الحقل {1} يظهر عدة مرات في الصفوف {2}
{0}: Fieldtype {1} for {2} cannot be unique,{0}: لا يمكن أن يكون Fieldtype {1} لـ {2} فريدًا
{0}: Options must be a valid DocType for field {1} in row {2},{0}: يجب أن تكون الخيارات نوع DocType صحيحًا للحقل {1} في الصف {2}
{0}: Options required for Link or Table type field {1} in row {2},{0}: الخيارات المطلوبة لحقل نوع الرابط أو الجدول {1} في الصف {2}
{0}: Options {1} must be the same as doctype name {2} for the field {3},{0}: يجب أن تكون الخيارات {1} هي نفسها اسم DOCTYPE {2} للحقل {3}
{0}:Fieldtype {1} for {2} cannot be indexed,{0}: لا يمكن فهرسة Fieldtype {1} لـ {2}
Make {0},اصنع {0}
A user who posts blogs.,موظف ينشر المدونات.
Applying: {0},التطبيق: {0}
Fieldname {0} is restricted,اسم الحقل {0} مقيد
Is Optional State,هي حالة اختيارية
No values to show,لا توجد قيم لإظهارها
View Ref,عرض المرجع
Workflow Action is not created for optional states,لم يتم إنشاء إجراء سير العمل للحالات الاختيارية
{0} values selected,{0} القيم المحددة
"""amended_from"" field must be present to do an amendment.","يجب أن يكون الحقل ""amended_from"" حاضرًا لإجراء تحرير."
(Mandatory),(إلزامي)
1 Google Calendar Event synced.,تمت مزامنة حدث تقويم Google واحد.
1 record will be exported,سيتم تصدير سجل واحد
1 week ago,1 قبل أسبوع
5 Records,5 السجلات
A recurring {0} {1} has been created for you via Auto Repeat {2}.,تم إنشاء {0} {1} متكرر لك من خلال التكرار التلقائي {2}.
API,API
API Method,طريقة API
About {0} minute remaining,حوالي {0} دقيقة متبقية
About {0} minutes remaining,حوالي {0} دقائق متبقية
About {0} seconds remaining,حوالي {0} ثانية متبقية
Access Log,سجل الوصول
Access not allowed from this IP Address,الوصول غير مسموح به من عنوان IP هذا
Action Type,نوع العمل
Activity Log by,سجل النشاط بواسطة
Add Fields,إضافة الحقول
Administration,الادارة
After Cancel,بعد الغاء
After Delete,بعد الحذف
After Save,بعد الحفظ
After Save (Submitted Document),بعد الحفظ (المستند المقدم)
After Submit,بعد ترحيل
Aggregate Function Based On,مجموع وظيفة بناء على
Aggregate Function field is required to create a dashboard chart,حقل تجميع الوظائف مطلوب لإنشاء رسم بياني لوحة المعلومات
All Records,جميع السجلات
Allot Points To Assigned Users,تخصيص نقاط للموظفين المعينين
Allow Auto Repeat,السماح للتكرار التلقائي
Allow Google Calendar Access,السماح بالوصول إلى تقويم Google
Allow Google Contacts Access,السماح بوصول جهات اتصال Google
Allow Google Drive Access,السماح بالوصول إلى Google Drive
Allow Guest,اسمح للضيف
Allow Guests to Upload Files,السماح للضيوف بتحميل الملفات
Also adding the status dependency field {0},إضافة حقل تبعية الحالة أيضًا {0}
An error occurred while setting Session Defaults,حدث خطأ أثناء إعداد الإعدادات الافتراضية للجلسة
Annual,سنوي
Append Emails to Sent Folder,إلحاق رسائل البريد الإلكتروني إلى مجلد المرسلة
Apply Assignment Rule,تطبيق قاعدة التكليف
Apply Only Once,تطبق مرة واحدة فقط
Apply this rule only once per document,قم بتطبيق هذه القاعدة مرة واحدة فقط لكل مستند
Approval Required,الموافقة مطلوبة
Approved,موافق عليه
Are you sure you want to delete all rows?,هل تريد بالتأكيد حذف جميع الصفوف؟
Are you sure you want to delete this post?,هل أنت متأكد أنك تريد حذف هذه المشاركة؟
Are you sure you want to merge {0} with {1}?,هل أنت متأكد من رغبتك في دمج {0} مع {1}؟
Assignment Day {0} has been repeated.,تم تكرار يوم التكليف{0}.
Assignment Days,أيام التكليف
Assignment Rule Day,يوم قاعدة التكليف
Assignments,تعيينات
Attach a web link,إرفاق رابط الويب
Authorize Google Calendar Access,السماح الوصول إلى تقويم Google
Authorize Google Contacts Access,السماح بوصول جهات اتصال Google
Authorize Google Drive Access,السماح بالوصول إلى Google Drive
Auto Repeat Document Creation Failed,فشل إنشاء مستند تكرار تلقائي
Auto Repeat Document Creation Failure,فشل تكرار إنشاء المستند التلقائي
Auto Repeat created for this document,تكرار تلقائي تم إنشاؤه لهذا المستند
Auto Repeat failed for {0},فشل التكرار التلقائي لـ {0}
Automatic Linking can be activated only for one Email Account.,يمكن تنشيط الربط التلقائي فقط لحساب بريد إلكتروني واحد.
Automatic Linking can be activated only if Incoming is enabled.,لا يمكن تنشيط الربط التلقائي إلا إذا تم تمكين الوارد.
Automatically generates recurring documents.,ينشيء تلقائيا المستندات المتكررة.
Backing up to Google Drive.,النسخ الاحتياطي إلى Google Drive.
Backup Folder ID,رقم مجلد النسخ الاحتياطي
